image1,image2,num_matches,average_confidence,combined_score
A06_17_04_W_roh.jpg,IMG-20250626-WA0011.jpg,22,0.39537763595581055,8.698307991027832
A06_17_04_W_roh.jpg,IMG-20250626-WA0013.jpg,33,0.39813390374183655,13.138418823480606
A06_17_04_W_roh.jpg,IMG-20250626-WA0014.jpg,26,0.3844122290611267,9.994717955589294
A06_17_04_W_roh.jpg,IMG-20250626-WA0015.jpg,42,0.36947205662727356,15.51782637834549
A06_17_04_W_roh.jpg,IMG-20250626-WA0016.jpg,35,0.4375379681587219,15.313828885555267
A06_17_04_W_roh.jpg,IMG-20250626-WA0020.jpg,40,0.4132324159145355,16.52929663658142
A06_17_04_W_roh.jpg,IMG-20250626-WA0021.jpg,42,0.4944119453430176,20.76530170440674
A06_17_04_W_roh.jpg,IMG-20250626-WA0022.jpg,56,0.420500785112381,23.548043966293335
A06_17_04_W_roh.jpg,IMG-20250626-WA0024.jpg,53,0.4386206567287445,23.24689480662346
A06_17_04_W_roh.jpg,IMG-20250626-WA0025.jpg,59,0.40426528453826904,23.851651787757874
A06_17_04_W_roh.jpg,IMG-20250716-WA0006.jpg,56,0.39954930543899536,22.37476110458374
A06_17_04_W_roh.jpg,IMG-20250716-WA0011.jpg,31,0.39302632212638855,12.183815985918045
A06_17_04_W_roh.jpg,IMG-20250716-WA0016.jpg,35,0.3795303404331207,13.283561915159225
A06_17_04_W_roh.jpg,IMG-20250716-WA0022.jpg,29,0.4417155385017395,12.809750616550446
A06_17_04_W_roh.jpg,IMG-20250717-WA0009.jpg,65,0.5030113458633423,32.69573748111725
A06_17_04_W_roh.jpg,IMG-20250717-WA0011.jpg,49,0.4308698773384094,21.11262398958206
A06_17_04_W_roh.jpg,IMG-20250717-WA0012.jpg,47,0.40911194682121277,19.228261500597
A06_17_04_W_roh.jpg,IMG-20250717-WA0013.jpg,38,0.37939101457595825,14.416858553886414
A06_17_04_W_roh.jpg,IMG-20250717-WA0017.jpg,38,0.3880068063735962,14.744258642196655
A06_17_04_W_roh.jpg,IMG-20250726-WA0007.jpg,28,0.40960222482681274,11.468862295150757
A06_17_04_W_roh.jpg,IMG-20250726-WA0009.jpg,31,0.35347211360931396,10.957635521888733
A06_17_04_W_roh.jpg,IMG-20250726-WA0011.jpg,23,0.3396266996860504,7.8114140927791595
A06_17_04_W_roh.jpg,IMG-20250726-WA0012.jpg,44,0.35712847113609314,15.713652729988098
A06_17_04_W_roh.jpg,IMG-20250829-WA0013.jpg,49,0.38867560029029846,19.045104414224625
A06_17_04_W_roh.jpg,IMG-20250829-WA0015.jpg,53,0.39251407980918884,20.80324622988701
A06_17_04_W_roh.jpg,IMG-20250829-WA0017.jpg,41,0.3921937644481659,16.0799443423748
A06_17_04_W_roh.jpg,IMG-20250829-WA0018.jpg,74,0.51677405834198,38.24128031730652
A06_17_04_W_roh.jpg,IMG-20250829-WA0019.jpg,58,0.4983731508255005,28.90564274787903
A06_17_04_W_roh.jpg,IMG-20250829-WA0020.jpg,60,0.38812485337257385,23.28749120235443
A06_17_04_W_roh.jpg,IMG-20250829-WA0022.jpg,54,0.3903227150440216,21.077426612377167
A06_17_04_W_roh.jpg,IMG-20250829-WA0024.jpg,45,0.44959670305252075,20.231851637363434
A06_17_04_W_roh.jpg,IMG-20250910-WA0014.jpg,28,0.40087664127349854,11.224545955657959
A06_17_04_W_roh.jpg,IMG-20250910-WA0015.jpg,47,0.46697965264320374,21.948043674230576
A06_17_04_W_roh.jpg,IMG-20250910-WA0016.jpg,54,0.41155892610549927,22.22418200969696
A06_17_04_W_roh.jpg,IMG-20250910-WA0017.jpg,41,0.40975987911224365,16.80015504360199
A06_17_04_W_roh.jpg,IMG-20250910-WA0018.jpg,51,0.5026413798332214,25.634710371494293
A06_17_04_W_roh.jpg,IMG-20250910-WA0022.jpg,58,0.4252828359603882,24.666404485702515
A06_17_04_W_roh.jpg,IMG-20250910-WA0023.jpg,53,0.4143466055393219,21.96037009358406
A06_17_04_W_roh.jpg,IMG-20250910-WA0025.jpg,45,0.45187345147132874,20.334305316209793
A06_17_04_W_roh.jpg,IMG-20250910-WA0027.jpg,50,0.4045030176639557,20.225150883197784
A06_17_04_W_roh.jpg,IMG-20250910-WA0029.jpg,40,0.5195865035057068,20.78346014022827
A06_17_04_W_roh.jpg,IMG-20250910-WA0030.jpg,40,0.44630613923072815,17.852245569229126
A06_17_04_W_roh.jpg,IMG-20250910-WA0061.jpg,33,0.43763718008995056,14.442026942968369
A06_17_04_W_roh.jpg,IMG-20250910-WA0062.jpg,44,0.4195951223373413,18.462185382843018
A06_17_04_W_roh.jpg,IMG-20250910-WA0063.jpg,9,0.38046136498451233,3.424152284860611
A06_17_04_W_roh.jpg,IMG-20250910-WA0064.jpg,31,0.4399683177471161,13.639017850160599
A06_17_04_W_roh.jpg,IMG-20250919-WA0008.jpg,29,0.403912752866745,11.713469833135605
A06_17_04_W_roh.jpg,IMG-20250919-WA0009.jpg,42,0.38869044184684753,16.324998557567596
A06_17_04_W_roh.jpg,IMG-20250919-WA0011.jpg,81,0.4619017243385315,37.41403967142105
A06_17_04_W_roh.jpg,IMG-20250919-WA0012.jpg,55,0.36637258529663086,20.150492191314697
A06_17_04_W_roh.jpg,IMG-20250919-WA0014.jpg,32,0.4208059012889862,13.465788841247559
A06_17_04_W_roh.jpg,IMG-20250919-WA0015.jpg,32,0.4008406698703766,12.82690143585205
A06_17_04_W_roh.jpg,IMG-20250919-WA0016.jpg,34,0.42690131068229675,14.51464456319809
A06_17_04_W_roh.jpg,IMG-20250919-WA0019.jpg,39,0.39583173394203186,15.437437623739243
A06_17_04_W_roh.jpg,IMG-20250919-WA0020.jpg,16,0.3210983872413635,5.137574195861816
A06_17_04_W_roh.jpg,IMG-20250919-WA0021.jpg,47,0.3545295000076294,16.66288650035858
A06_17_04_W_roh.jpg,IMG_20250501_132115.jpg,44,0.4501892924308777,19.808328866958618
A06_17_04_W_roh.jpg,IMG_20250501_132350.jpg,33,0.38156944513320923,12.591791689395905
A06_17_04_W_roh.jpg,IMG_20250501_133055.jpg,66,0.42524152994155884,28.065940976142883
A06_17_04_W_roh.jpg,IMG_20250515_113414.jpg,25,0.3822193741798401,9.555484354496002
A06_17_04_W_roh.jpg,IMG_20250515_114220.jpg,25,0.3536577820777893,8.841444551944733
A06_17_04_W_roh.jpg,IMG_20250515_121011.jpg,32,0.4060972332954407,12.995111465454102
A06_17_04_W_roh.jpg,IMG_20250717_104317.jpg,42,0.39355334639549255,16.529240548610687
A06_17_04_W_roh.jpg,IMG_20250717_104525.jpg,64,0.46061933040618896,29.479637145996094
A06_17_04_W_roh.jpg,IMG_20250717_104652.jpg,52,0.4936208128929138,25.66828227043152
A06_17_04_W_roh.jpg,IMG_20250717_105046.jpg,258,0.6647529006004333,171.5062483549118
A06_17_04_W_roh.jpg,IMG_20250717_110833.jpg,42,0.34139543771743774,14.338608384132385
A06_17_04_W_roh.jpg,IMG_20250717_111215.jpg,38,0.3846634030342102,14.617209315299988
A06_17_04_W_roh.jpg,IMG_20250717_111516.jpg,41,0.41776567697525024,17.12839275598526
A06_17_04_W_roh.jpg,IMG_20250717_111635.jpg,42,0.37744492292404175,15.852686762809753
A06_17_04_W_roh.jpg,IMG_20250717_112327.jpg,24,0.4097634255886078,9.834322214126587
A06_17_04_W_roh.jpg,IMG_20250717_113156.jpg,36,0.4861288070678711,17.50063705444336
A06_17_04_W_roh.jpg,IMG_20250717_113633.jpg,44,0.36405685544013977,16.01850163936615
A06_17_04_W_roh.jpg,IMG_20250717_113844.jpg,83,0.44437989592552185,36.883531361818314
A06_17_04_W_roh.jpg,IMG_20250717_123430.jpg,50,0.41409173607826233,20.704586803913116
A06_17_04_W_roh.jpg,IMG_20250717_123656.jpg,47,0.47903016209602356,22.514417618513107
A06_17_04_W_roh.jpg,IMG_20250807_103916.jpg,53,0.4067199230194092,21.556155920028687
A06_17_04_W_roh.jpg,IMG_20250807_104159.jpg,42,0.426657497882843,17.919614911079407
A06_17_04_W_roh.jpg,IMG_20250807_104343.jpg,60,0.45659583806991577,27.395750284194946
A06_17_04_W_roh.jpg,IMG_20250807_104825.jpg,37,0.37043526768684387,13.706104904413223
A06_17_04_W_roh.jpg,IMG_20250807_105223.jpg,44,0.494573175907135,21.76121973991394
A06_17_04_W_roh.jpg,IMG_20250807_105820.jpg,41,0.3585239052772522,14.69948011636734
A06_17_04_W_roh.jpg,IMG_20250807_110659.jpg,53,0.4094548523426056,21.701107174158096
A06_17_04_W_roh.jpg,WhatsApp_Bild_2025-07-31_um_14.06.15_96d8cd99.jpg,25,0.37077856063842773,9.269464015960693
A06_17_04_W_roh.jpg,WhatsApp_Bild_2025-09-19_um_12.14.03_02becc24.jpg,35,0.459700345993042,16.08951210975647
A06_17_04_W_roh.jpg,WhatsApp_Bild_2025-09-19_um_12.14.04_40e117ce.jpg,52,0.4334549605846405,22.539657950401306
A06_17_04_W_roh.jpg,WhatsApp_Bild_2025-09-26_um_10.50.58_1a5f4434.jpg,29,0.49120405316352844,14.244917541742325
A06_18_04_W_roh.jpeg,A07_08_03_W_roh.jpg,34,0.39223673939704895,13.336049139499664
A06_18_04_W_roh.jpeg,A07_08_04_M_roh.jpg,20,0.38427361845970154,7.685472369194031
A06_18_04_W_roh.jpeg,A07_09_02_W_roh.jpg,32,0.40424802899360657,12.93593692779541
A06_18_04_W_roh.jpeg,A07_09_03_W_roh.jpg,26,0.5000908970832825,13.002363324165344
A06_18_04_W_roh.jpeg,A07_15_01_W_roh.jpeg,9,0.4219492971897125,3.7975436747074127
A06_18_04_W_roh.jpeg,A07_17_03_W_roh.jpg,19,0.39947450160980225,7.590015530586243
A06_18_04_W_roh.jpeg,A07_17_06_W_roh.jpg,36,0.3930281698703766,14.149014115333557
A06_18_04_W_roh.jpeg,A07_18_01_W_roh.jpeg,8,0.37105119228363037,2.968409538269043
A06_18_04_W_roh.jpeg,A07_18_03_W_roh.jpeg,23,0.49665024876594543,11.422955721616745
A06_18_04_W_roh.jpeg,A08_06_02_SA_roh.jpeg,23,0.5536038279533386,12.732888042926788
A06_18_04_W_roh.jpeg,A08_06_05_SA_roh.jpeg,16,0.3708188831806183,5.933102130889893
A06_18_04_W_roh.jpeg,A08_06_08_W_roh.jpeg,24,0.5029937624931335,12.071850299835205
A06_18_04_W_roh.jpeg,A08_06_10_M_roh.jpeg,18,0.39158686995506287,7.048563659191132
A06_18_04_W_roh.jpeg,A08_09_35_W_roh.jpg,23,0.3858101963996887,8.87363451719284
A06_18_04_W_roh.jpeg,A08_09_39_W_roh.jpg,15,0.3875983655452728,5.813975483179092
A06_18_04_W_roh.jpeg,A08_12_05_W_roh.jpeg,19,0.37545615434646606,7.133666932582855
A06_18_04_W_roh.jpeg,A08_12_13_W_roh.jpeg,20,0.43104347586631775,8.620869517326355
A06_18_04_W_roh.jpeg,A08_12_15_W_roh.jpeg,30,0.44351980090141296,13.305594027042389
A06_18_04_W_roh.jpeg,A08_15_03_W_roh.jpeg,37,0.4951958656311035,18.32224702835083
A06_18_04_W_roh.jpeg,A08_15_04_M_roh.jpeg,48,0.47490549087524414,22.79546356201172
A06_18_04_W_roh.jpeg,A08_15_05_M_roh.jpeg,14,0.37125545740127563,5.197576403617859
A06_18_04_W_roh.jpeg,A08_15_06_W_roh.jpeg,40,0.4737807810306549,18.951231241226196
A06_18_04_W_roh.jpeg,A08_15_07_W_roh.jpeg,28,0.42283162474632263,11.839285492897034
A06_18_04_W_roh.jpeg,A08_15_14_W_roh.jpeg,21,0.4565278887748718,9.587085664272308
A06_18_04_W_roh.jpeg,A08_15_17_M_roh.jpeg,15,0.33752045035362244,5.0628067553043365
A06_18_04_W_roh.jpeg,A08_15_19_M_roh.jpeg,15,0.3926784098148346,5.890176147222519
A06_18_04_W_roh.jpeg,A08_15_21_M_roh.jpeg,14,0.33273404836654663,4.658276677131653
A06_18_04_W_roh.jpeg,A08_17_17_W_roh.jpg,39,0.3484041690826416,13.587762594223022
A06_18_04_W_roh.jpeg,A08_18_01_M_roh.jpeg,20,0.45781442523002625,9.156288504600525
A06_18_04_W_roh.jpeg,A08_18_02_W_roh.jpeg,9,0.4065913259983063,3.6593219339847565
A06_18_04_W_roh.jpeg,A08_18_03_W_roh.jpeg,22,0.4154186248779297,9.139209747314453
A06_18_04_W_roh.jpeg,A08_18_04_W_roh.jpeg,35,0.47197163105010986,16.519007086753845
A06_18_04_W_roh.jpeg,A08_18_05_W_roh.jpeg,15,0.5028393864631653,7.542590796947479
A06_18_04_W_roh.jpeg,A08_18_06_W_roh.jpeg,32,0.449116051197052,14.371713638305664
A06_18_04_W_roh.jpeg,A08_18_08_M_roh.jpeg,19,0.4881823658943176,9.275464951992035
A06_18_04_W_roh.jpeg,A08_18_09_M_roh.jpeg,61,0.5388820171356201,32.87180304527283
A06_18_04_W_roh.jpeg,A08_18_10_W_roh.jpeg,23,0.5885761976242065,13.53725254535675
A06_18_04_W_roh.jpeg,A08_18_12_W_roh.jpeg,22,0.37880951166152954,8.33380925655365
A06_18_04_W_roh.jpeg,A08_18_13_W_roh.jpeg,35,0.4513918459415436,15.798714607954025
A06_18_04_W_roh.jpeg,A08_18_14_M_roh.jpeg,21,0.47053173184394836,9.881166368722916
A06_18_04_W_roh.jpeg,A08_18_17_W_roh.jpeg,11,0.35231271386146545,3.87543985247612
A06_18_04_W_roh.jpeg,A08_18_18_W_roh.jpeg,44,0.4524790346622467,19.909077525138855
A06_18_04_W_roh.jpeg,A08_18_19_W_roh.jpeg,27,0.4554130434989929,12.296152174472809
A06_18_04_W_roh.jpeg,A08_18_20_W_roh.jpeg,15,0.3622645139694214,5.433967709541321
A06_18_04_W_roh.jpeg,A08_18_21_M_roh.jpeg,23,0.5102867484092712,11.736595213413239
A06_18_04_W_roh.jpeg,A08_18_22_W_roh.jpeg,17,0.4677906036376953,7.95244026184082
A06_18_04_W_roh.jpeg,A08_18_23_W_roh.jpeg,31,0.39260658621788025,12.170804172754288
A06_18_04_W_roh.jpeg,AT01_03_01_W_roh.jpeg,28,0.4666374623775482,13.06584894657135
A06_18_04_W_roh.jpeg,AT01_03_02_W_roh.jpeg,32,0.5043477416038513,16.139127731323242
A06_18_04_W_roh.jpeg,AT01_03_04_M_roh.jpeg,28,0.5289911031723022,14.811750888824463
A06_18_04_W_roh.jpeg,AT01_06_03_W_roh.jpeg,40,0.4825964868068695,19.30385947227478
A06_18_04_W_roh.jpeg,H01_07_01_M_roh.jpeg,19,0.4035501778125763,7.66745337843895
A06_18_04_W_roh.jpeg,H01_14_03_M_roh.jpeg,19,0.32795169949531555,6.2310822904109955
A06_18_04_W_roh.jpeg,H01_17_01_M_roh.jpeg,38,0.4925581216812134,18.71720862388611
A06_18_04_W_roh.jpeg,H01_17_02_M_roh.jpeg,27,0.47452014684677124,12.812043964862823
A06_18_04_W_roh.jpeg,H01_17_03_W_roh.jpeg,25,0.47688964009284973,11.922241002321243
A06_18_04_W_roh.jpeg,H05_07_06_W_roh.jpeg,15,0.45766788721084595,6.865018308162689
A06_18_04_W_roh.jpeg,H05_08_07_W_roh.jpeg,31,0.41470441222190857,12.855836778879166
A06_18_04_W_roh.jpeg,H05_10_01_W_roh.jpeg,10,0.42939940094947815,4.2939940094947815
A06_18_04_W_roh.jpeg,H05_10_02_M_roh.jpeg,29,0.4976915121078491,14.433053851127625
A06_18_04_W_roh.jpeg,H05_10_17_W_roh.jpeg,21,0.625515878200531,13.135833442211151
A06_18_04_W_roh.jpeg,H05_11_05_M_roh.jpeg,23,0.45163869857788086,10.38769006729126
A06_18_04_W_roh.jpeg,H05_11_06_M_roh.jpeg,55,0.5087485909461975,27.981172502040863
A06_18_04_W_roh.jpeg,H05_11_07_W_roh.jpeg,33,0.44371670484542847,14.64265125989914
A06_18_04_W_roh.jpeg,H05_11_40_M_roh.jpeg,16,0.4295863211154938,6.8733811378479
A06_18_04_W_roh.jpeg,H05_11_41_M_roh.jpeg,15,0.36972352862358093,5.545852929353714
A06_18_04_W_roh.jpeg,H11_20_01_W_roh.jpeg,24,0.3860245645046234,9.264589548110962
A06_18_04_W_roh.jpeg,H11_20_02_W_roh.jpeg,8,0.38558536767959595,3.0846829414367676
A06_18_04_W_roh.jpeg,H12_04_02_M_roh.jpg,12,0.3343958258628845,4.012749910354614
A06_18_04_W_roh.jpeg,H12_06_03_M_roh.jpg,22,0.34890443086624146,7.675897479057312
A06_18_04_W_roh.jpeg,H12_07_01_M_roh.jpeg,5,0.4084465503692627,2.0422327518463135
A06_18_04_W_roh.jpeg,IMG-20250607-WA0003.jpg,19,0.31685468554496765,6.020239025354385
A06_18_04_W_roh.jpeg,IMG-20250607-WA0006.jpg,18,0.4413655698299408,7.944580256938934
A06_18_04_W_roh.jpeg,IMG-20250607-WA0007.jpg,10,0.3953884541988373,3.953884541988373
A06_18_04_W_roh.jpeg,IMG-20250620-WA0039.jpg,12,0.30606502294540405,3.6727802753448486
A06_18_04_W_roh.jpeg,IMG-20250620-WA0041.jpg,14,0.3663017451763153,5.128224432468414
A06_18_04_W_roh.jpeg,IMG-20250620-WA0042.jpg,27,0.4064754247665405,10.974836468696594
A06_18_04_W_roh.jpeg,IMG-20250626-WA0002.jpg,17,0.36695125699043274,6.238171368837357
A06_18_04_W_roh.jpeg,IMG-20250626-WA0003.jpg,23,0.3936872184276581,9.054806023836136
A06_18_04_W_roh.jpeg,IMG-20250626-WA0004.jpg,22,0.37525686621665955,8.25565105676651
A06_18_04_W_roh.jpeg,IMG-20250626-WA0006.jpg,30,0.39471718668937683,11.841515600681305
A06_18_04_W_roh.jpeg,IMG-20250626-WA0007.jpg,8,0.44329679012298584,3.5463743209838867
A06_18_04_W_roh.jpeg,IMG-20250626-WA0009.jpg,14,0.4714807868003845,6.600731015205383
A06_18_04_W_roh.jpeg,IMG-20250626-WA0011.jpg,17,0.349418967962265,5.940122455358505
A06_18_04_W_roh.jpeg,IMG-20250626-WA0013.jpg,23,0.39267241954803467,9.031465649604797
A06_18_04_W_roh.jpeg,IMG-20250626-WA0014.jpg,16,0.39329031109809875,6.29264497756958
A06_18_04_W_roh.jpeg,IMG-20250626-WA0015.jpg,29,0.33938342332839966,9.84211927652359
A06_18_04_W_roh.jpeg,IMG-20250626-WA0016.jpg,53,0.5822826623916626,30.860981106758118
A06_18_04_W_roh.jpeg,IMG-20250626-WA0020.jpg,82,0.6562340259552002,53.811190128326416
A06_18_04_W_roh.jpeg,IMG-20250626-WA0021.jpg,15,0.5064317584037781,7.596476376056671
A06_18_04_W_roh.jpeg,IMG-20250626-WA0022.jpg,34,0.3804839253425598,12.936453461647034
A06_18_04_W_roh.jpeg,IMG-20250626-WA0024.jpg,18,0.49708834290504456,8.947590172290802
A06_18_04_W_roh.jpeg,IMG-20250626-WA0025.jpg,48,0.5184016823768616,24.883280754089355
A06_18_04_W_roh.jpeg,IMG-20250716-WA0006.jpg,12,0.2943482995033264,3.532179594039917
A06_18_04_W_roh.jpeg,IMG-20250716-WA0011.jpg,29,0.39899930357933044,11.570979803800583
A06_18_04_W_roh.jpeg,IMG-20250716-WA0016.jpg,58,0.4729938507080078,27.433643341064453
A06_18_04_W_roh.jpeg,IMG-20250716-WA0022.jpg,9,0.4694516956806183,4.225065261125565
A06_18_04_W_roh.jpeg,IMG-20250717-WA0009.jpg,40,0.4726506173610687,18.90602469444275
A06_18_04_W_roh.jpeg,IMG-20250717-WA0011.jpg,35,0.4099987745285034,14.34995710849762
A06_18_04_W_roh.jpeg,IMG-20250717-WA0012.jpg,8,0.5389024019241333,4.311219215393066
A06_18_04_W_roh.jpeg,IMG-20250717-WA0013.jpg,22,0.4295116364955902,9.449256002902985
A06_18_04_W_roh.jpeg,IMG-20250717-WA0017.jpg,23,0.4198901951313019,9.657474488019943
A06_18_04_W_roh.jpeg,IMG-20250726-WA0007.jpg,22,0.4544340670108795,9.99754947423935
A06_18_04_W_roh.jpeg,IMG-20250726-WA0009.jpg,24,0.45539578795433044,10.92949891090393
A06_18_04_W_roh.jpeg,IMG-20250726-WA0011.jpg,19,0.45805132389068604,8.702975153923035
A06_18_04_W_roh.jpeg,IMG-20250726-WA0012.jpg,22,0.4333643615245819,9.534015953540802
A06_18_04_W_roh.jpeg,IMG-20250829-WA0013.jpg,30,0.5770697593688965,17.312092781066895
A06_18_04_W_roh.jpeg,IMG-20250829-WA0015.jpg,26,0.41661402583122253,10.831964671611786
A06_18_04_W_roh.jpeg,IMG-20250829-WA0017.jpg,23,0.4816034734249115,11.076879888772964
A06_18_04_W_roh.jpeg,IMG-20250829-WA0018.jpg,22,0.38568753004074097,8.485125660896301
A06_18_04_W_roh.jpeg,IMG-20250829-WA0019.jpg,10,0.38607585430145264,3.8607585430145264
A06_18_04_W_roh.jpeg,IMG-20250829-WA0020.jpg,13,0.2873527705669403,3.735586017370224
A06_18_04_W_roh.jpeg,IMG-20250829-WA0022.jpg,16,0.32623523473739624,5.21976375579834
A06_18_04_W_roh.jpeg,IMG-20250829-WA0024.jpg,31,0.4278475344181061,13.263273566961288
A06_18_04_W_roh.jpeg,IMG-20250910-WA0014.jpg,44,0.4708750247955322,20.718501091003418
A06_18_04_W_roh.jpeg,IMG-20250910-WA0015.jpg,24,0.4223920702934265,10.137409687042236
A06_18_04_W_roh.jpeg,IMG-20250910-WA0016.jpg,11,0.36315062642097473,3.994656890630722
A06_18_04_W_roh.jpeg,IMG-20250910-WA0017.jpg,10,0.38180050253868103,3.8180050253868103
A06_18_04_W_roh.jpeg,IMG-20250910-WA0018.jpg,16,0.41300100088119507,6.608016014099121
A06_18_04_W_roh.jpeg,IMG-20250910-WA0022.jpg,23,0.34545326232910156,7.945425033569336
A06_18_04_W_roh.jpeg,IMG-20250910-WA0023.jpg,33,0.42975011467933655,14.181753784418106
A06_18_04_W_roh.jpeg,IMG-20250910-WA0025.jpg,38,0.47256800532341003,17.95758420228958
A06_18_04_W_roh.jpeg,IMG-20250910-WA0027.jpg,22,0.43930086493492126,9.664619028568268
A06_18_04_W_roh.jpeg,IMG-20250910-WA0029.jpg,12,0.34523171186447144,4.142780542373657
A06_18_04_W_roh.jpeg,IMG-20250910-WA0030.jpg,23,0.40518897771835327,9.319346487522125
A06_18_04_W_roh.jpeg,IMG-20250910-WA0061.jpg,33,0.38400352001190186,12.672116160392761
A06_18_04_W_roh.jpeg,IMG-20250910-WA0062.jpg,17,0.3500523865222931,5.9508905708789825
A06_18_04_W_roh.jpeg,IMG-20250910-WA0063.jpg,19,0.42242226004600525,8.0260229408741
A06_18_04_W_roh.jpeg,IMG-20250910-WA0064.jpg,15,0.36350926756858826,5.452639013528824
A06_18_04_W_roh.jpeg,IMG-20250919-WA0008.jpg,22,0.35518112778663635,7.813984811306
A06_18_04_W_roh.jpeg,IMG-20250919-WA0009.jpg,14,0.42547807097435,5.9566929936409
A06_18_04_W_roh.jpeg,IMG-20250919-WA0011.jpg,46,0.4859275221824646,22.35266602039337
A06_18_04_W_roh.jpeg,IMG-20250919-WA0012.jpg,26,0.3887823820114136,10.108341932296753
A06_18_04_W_roh.jpeg,IMG-20250919-WA0014.jpg,38,0.4249626398086548,16.148580312728882
A06_18_04_W_roh.jpeg,IMG-20250919-WA0015.jpg,9,0.370953232049942,3.338579088449478
A06_18_04_W_roh.jpeg,IMG-20250919-WA0016.jpg,28,0.5439084768295288,15.229437351226807
A06_18_04_W_roh.jpeg,IMG-20250919-WA0019.jpg,19,0.37395259737968445,7.1050993502140045
A06_18_04_W_roh.jpeg,IMG-20250919-WA0020.jpg,14,0.4118093252182007,5.76533055305481
A06_18_04_W_roh.jpeg,IMG-20250919-WA0021.jpg,8,0.400410532951355,3.20328426361084
A06_18_04_W_roh.jpeg,IMG_20250501_132115.jpg,63,0.42476189136505127,26.75999915599823
A06_18_04_W_roh.jpeg,IMG_20250501_132350.jpg,44,0.43278783559799194,19.042664766311646
A06_18_04_W_roh.jpeg,IMG_20250501_133055.jpg,50,0.40820232033729553,20.410116016864777
A06_18_04_W_roh.jpeg,IMG_20250515_113414.jpg,24,0.4010222852230072,9.624534845352173
A06_18_04_W_roh.jpeg,IMG_20250515_114220.jpg,8,0.2855371832847595,2.284297466278076
A06_18_04_W_roh.jpeg,IMG_20250515_121011.jpg,12,0.3293441832065582,3.9521301984786987
A06_18_04_W_roh.jpeg,IMG_20250717_104317.jpg,18,0.3233853578567505,5.820936441421509
A06_18_04_W_roh.jpeg,IMG_20250717_104525.jpg,23,0.3915387988090515,9.005392372608185
A06_18_04_W_roh.jpeg,IMG_20250717_104652.jpg,17,0.4865439832210541,8.27124771475792
A06_18_04_W_roh.jpeg,IMG_20250717_105046.jpg,44,0.3863048553466797,16.997413635253906
A06_18_04_W_roh.jpeg,IMG_20250717_110833.jpg,16,0.3889576196670532,6.223321914672852
A06_18_04_W_roh.jpeg,IMG_20250717_111215.jpg,15,0.47515711188316345,7.127356678247452
A06_18_04_W_roh.jpeg,IMG_20250717_111516.jpg,22,0.41637665033340454,9.1602863073349
A06_18_04_W_roh.jpeg,IMG_20250717_111635.jpg,26,0.37953701615333557,9.867962419986725
A06_18_04_W_roh.jpeg,IMG_20250717_112327.jpg,35,0.377038836479187,13.196359276771545
A06_18_04_W_roh.jpeg,IMG_20250717_113156.jpg,30,0.46189865469932556,13.856959640979767
A06_18_04_W_roh.jpeg,IMG_20250717_113633.jpg,38,0.5220494270324707,19.837878227233887
A06_18_04_W_roh.jpeg,IMG_20250717_113844.jpg,29,0.5333073735237122,15.465913832187653
A06_18_04_W_roh.jpeg,IMG_20250717_123430.jpg,12,0.41505783796310425,4.980694055557251
A06_18_04_W_roh.jpeg,IMG_20250717_123656.jpg,29,0.4569437801837921,13.251369625329971
A06_18_04_W_roh.jpeg,IMG_20250807_103916.jpg,8,0.28730320930480957,2.2984256744384766
A06_18_04_W_roh.jpeg,IMG_20250807_104159.jpg,41,0.512680172920227,21.01988708972931
A06_18_04_W_roh.jpeg,IMG_20250807_104343.jpg,4,0.3146543502807617,1.2586174011230469
A06_18_04_W_roh.jpeg,IMG_20250807_104825.jpg,20,0.37315547466278076,7.463109493255615
A06_18_04_W_roh.jpeg,IMG_20250807_105223.jpg,21,0.4197254180908203,8.814233779907227
A06_18_04_W_roh.jpeg,IMG_20250807_105820.jpg,35,0.4448097348213196,15.568340718746185
A06_18_04_W_roh.jpeg,IMG_20250807_110659.jpg,14,0.33109599351882935,4.635343909263611
A06_18_04_W_roh.jpeg,WhatsApp_Bild_2025-07-31_um_14.06.15_96d8cd99.jpg,20,0.4132242202758789,8.264484405517578
A06_18_04_W_roh.jpeg,WhatsApp_Bild_2025-09-19_um_12.14.03_02becc24.jpg,20,0.39237910509109497,7.847582101821899
A06_18_04_W_roh.jpeg,WhatsApp_Bild_2025-09-19_um_12.14.04_40e117ce.jpg,25,0.37438705563545227,9.359676390886307
A06_18_04_W_roh.jpeg,WhatsApp_Bild_2025-09-26_um_10.50.58_1a5f4434.jpg,9,0.4452316462993622,4.00708481669426
A07_08_03_W_roh.jpg,A07_08_04_M_roh.jpg,14,0.3833223879337311,5.366513431072235
A07_08_03_W_roh.jpg,A07_09_02_W_roh.jpg,61,0.4355023205280304,26.565641552209854
A07_08_03_W_roh.jpg,A07_09_03_W_roh.jpg,51,0.524324893951416,26.740569591522217
A07_08_03_W_roh.jpg,A07_15_01_W_roh.jpeg,43,0.4455443024635315,19.158405005931854
A07_08_03_W_roh.jpg,A07_17_03_W_roh.jpg,11,0.32876554131507874,3.616420954465866
A07_08_03_W_roh.jpg,A07_17_06_W_roh.jpg,28,0.4401751458644867,12.324904084205627
A07_08_03_W_roh.jpg,A07_18_01_W_roh.jpeg,36,0.5069417953491211,18.24990463256836
