query_image,rank,candidate_image,num_matches,average_confidence,verification,notes
A08_15_19_M_roh.jpeg,5,WhatsApp_Bild_2025-09-19_um_12.14.04_40e117ce.jpg,77,0.4831359684467315,,
A08_15_21_M_roh.jpeg,1,IMG-20250910-WA0064.jpg,117,0.6299035549163818,,
A08_15_21_M_roh.jpeg,2,A08_18_02_W_roh.jpeg,53,0.5445946455001831,,
A08_15_21_M_roh.jpeg,3,A04_15_04_M_roh.jpeg,65,0.4376576840877533,,
A08_15_21_M_roh.jpeg,4,IMG-20250626-WA0011.jpg,40,0.5149109363555908,,
A08_15_21_M_roh.jpeg,5,IMG_20250807_104159.jpg,37,0.5278415083885193,,
A08_17_17_W_roh.jpg,1,A04_17_01_W_roh.jpg,97,0.5177586078643799,,
A08_17_17_W_roh.jpg,2,A06_08_04_W_roh.jpg,79,0.4097157418727875,,
A08_17_17_W_roh.jpg,3,A08_18_18_W_roh.jpeg,67,0.4779279828071594,,
A08_17_17_W_roh.jpg,4,A06_15_03_W_roh.jpeg,65,0.4809029102325439,,
A08_17_17_W_roh.jpg,5,A08_09_39_W_roh.jpg,58,0.4479367434978485,,
A08_18_01_M_roh.jpeg,1,IMG_20250717_113633.jpg,233,0.8599086999893188,,
A08_18_01_M_roh.jpeg,2,IMG_20250807_103916.jpg,77,0.5152269005775452,,
A08_18_01_M_roh.jpeg,3,IMG-20250919-WA0021.jpg,69,0.5489225387573242,,
A08_18_01_M_roh.jpeg,4,IMG-20250919-WA0020.jpg,75,0.4894863069057464,,
A08_18_01_M_roh.jpeg,5,IMG-20250919-WA0019.jpg,73,0.4787739217281341,,
A08_18_02_W_roh.jpeg,1,A08_15_21_M_roh.jpeg,53,0.5445946455001831,,
A08_18_02_W_roh.jpeg,2,H01_17_03_W_roh.jpeg,58,0.4482344686985016,,
A08_18_02_W_roh.jpeg,3,A08_18_22_W_roh.jpeg,54,0.4552604556083679,,
A08_18_02_W_roh.jpeg,4,IMG-20250607-WA0006.jpg,46,0.5233554840087891,,
A08_18_02_W_roh.jpeg,5,IMG-20250716-WA0011.jpg,38,0.5505149364471436,,
A08_18_03_W_roh.jpeg,1,IMG_20250717_112327.jpg,206,0.772627592086792,,
A08_18_03_W_roh.jpeg,2,A08_18_01_M_roh.jpeg,61,0.5670838356018066,,
A08_18_03_W_roh.jpeg,3,IMG_20250515_113414.jpg,65,0.4875730574131012,,
A08_18_03_W_roh.jpeg,4,IMG-20250910-WA0018.jpg,59,0.5075904130935669,,
A08_18_03_W_roh.jpeg,5,IMG-20250620-WA0039.jpg,53,0.5383731722831726,,
A08_18_04_W_roh.jpeg,1,IMG_20250501_133055.jpg,137,0.6558980345726013,,
A08_18_04_W_roh.jpeg,2,IMG-20250607-WA0003.jpg,83,0.4592253267765045,,
A08_18_04_W_roh.jpeg,3,IMG_20250807_104825.jpg,73,0.4927235543727875,,
A08_18_04_W_roh.jpeg,4,IMG-20250919-WA0014.jpg,63,0.5176965594291687,,
A08_18_04_W_roh.jpeg,5,IMG-20250607-WA0006.jpg,64,0.5086874961853027,,
A08_18_05_W_roh.jpeg,1,A08_09_35_W_roh.jpg,167,0.7286103963851929,,
A08_18_05_W_roh.jpeg,2,IMG_20250717_113844.jpg,82,0.5476198792457581,,
A08_18_05_W_roh.jpeg,3,IMG_20250717_104525.jpg,93,0.4639032781124115,,
A08_18_05_W_roh.jpeg,4,IMG-20250919-WA0019.jpg,80,0.4946014583110809,,
A08_18_05_W_roh.jpeg,5,IMG_20250717_113156.jpg,80,0.4887216687202453,,
A08_18_06_W_roh.jpeg,1,A08_06_02_SA_roh.jpeg,117,0.687371551990509,,
A08_18_06_W_roh.jpeg,2,A06_12_04_W_roh.jpeg,52,0.6212577223777771,,
A08_18_06_W_roh.jpeg,3,IMG-20250726-WA0007.jpg,60,0.4793435633182525,,
A08_18_06_W_roh.jpeg,4,IMG_20250501_133055.jpg,58,0.4846715033054352,,
A08_18_06_W_roh.jpeg,5,IMG_20250807_105820.jpg,63,0.444254457950592,,
A08_18_08_M_roh.jpeg,1,A06_17_01_M_roh_-_Kopie.jpg,64,0.4198014140129089,,
A08_18_08_M_roh.jpeg,2,IMG_20250807_105223.jpg,51,0.4922082126140594,,
A08_18_08_M_roh.jpeg,3,IMG-20250717-WA0013.jpg,47,0.5275307893753052,,
A08_18_08_M_roh.jpeg,4,IMG-20250910-WA0018.jpg,50,0.480837881565094,,
A08_18_08_M_roh.jpeg,5,IMG_20250717_104317.jpg,52,0.4573346078395843,,
A08_18_09_M_roh.jpeg,1,A06_18_04_W_roh.jpeg,61,0.5388820171356201,,
A08_18_09_M_roh.jpeg,2,A08_15_04_M_roh.jpeg,63,0.4699235558509826,,
A08_18_09_M_roh.jpeg,3,IMG_20250501_132350.jpg,52,0.4856860637664795,,
A08_18_09_M_roh.jpeg,4,A06_12_01_W_roh.jpeg,46,0.5440087914466858,,
A08_18_09_M_roh.jpeg,5,IMG-20250626-WA0025.jpg,55,0.4454289972782135,,
A08_18_10_W_roh.jpeg,1,IMG-20250910-WA0061.jpg,207,0.8391679525375366,,
A08_18_10_W_roh.jpeg,2,A08_12_15_W_roh.jpeg,138,0.8456428647041321,,
A08_18_10_W_roh.jpeg,3,IMG-20250716-WA0016.jpg,86,0.506406307220459,,
A08_18_10_W_roh.jpeg,4,IMG-20250626-WA0025.jpg,80,0.5002604722976685,,
A08_18_10_W_roh.jpeg,5,A05_18_07_W_roh.jpeg,62,0.5595607757568359,,
A08_18_12_W_roh.jpeg,1,A06_14_02_W_roh.jpg,62,0.5399150848388672,,
A08_18_12_W_roh.jpeg,2,IMG-20250626-WA0009.jpg,46,0.5241144299507141,,
A08_18_12_W_roh.jpeg,3,IMG-20250829-WA0022.jpg,45,0.504248857498169,,
A08_18_12_W_roh.jpeg,4,WhatsApp_Bild_2025-09-19_um_12.14.04_40e117ce.jpg,56,0.4050219655036926,,
A08_18_12_W_roh.jpeg,5,A06_12_01_W_roh.jpeg,50,0.4515819549560547,,
A08_18_13_W_roh.jpeg,1,A06_12_01_W_roh.jpeg,63,0.490455150604248,,
A08_18_13_W_roh.jpeg,2,AT01_03_04_M_roh.jpeg,57,0.5179732441902161,,
A08_18_13_W_roh.jpeg,3,IMG-20250626-WA0025.jpg,58,0.499040424823761,,
A08_18_13_W_roh.jpeg,4,IMG_20250501_133055.jpg,57,0.472135454416275,,
A08_18_13_W_roh.jpeg,5,A08_15_04_M_roh.jpeg,48,0.5452072024345398,,
A08_18_14_M_roh.jpeg,1,IMG_20250807_103916.jpg,160,0.8293342590332031,,
A08_18_14_M_roh.jpeg,2,IMG_20250717_113844.jpg,78,0.519730806350708,,
A08_18_14_M_roh.jpeg,3,IMG-20250910-WA0027.jpg,71,0.5153788924217224,,
A08_18_14_M_roh.jpeg,4,IMG-20250910-WA0030.jpg,72,0.4942416250705719,,
A08_18_14_M_roh.jpeg,5,IMG-20250829-WA0022.jpg,74,0.4492013454437256,,
A08_18_17_W_roh.jpeg,1,A08_15_06_W_roh.jpeg,42,0.4981037378311157,,
A08_18_17_W_roh.jpeg,2,A08_12_05_W_roh.jpeg,41,0.4517988264560699,,
A08_18_17_W_roh.jpeg,3,H11_20_01_W_roh.jpeg,34,0.5010419487953186,,
A08_18_17_W_roh.jpeg,4,A06_15_03_W_roh.jpeg,30,0.5618708729743958,,
A08_18_17_W_roh.jpeg,5,A08_15_21_M_roh.jpeg,31,0.468006819486618,,
A08_18_18_W_roh.jpeg,1,A06_08_04_W_roh.jpg,77,0.4689820408821106,,
A08_18_18_W_roh.jpeg,2,A08_17_17_W_roh.jpg,67,0.4779279828071594,,
A08_18_18_W_roh.jpeg,3,IMG_20250807_104159.jpg,59,0.4704885184764862,,
A08_18_18_W_roh.jpeg,4,A08_09_39_W_roh.jpg,66,0.3846921324729919,,
A08_18_18_W_roh.jpeg,5,A04_12_04_W_roh.jpeg,62,0.4051647186279297,,
A08_18_19_W_roh.jpeg,1,A04_17_01_W_roh.jpg,214,0.8346794843673706,,
A08_18_19_W_roh.jpeg,2,H05_10_01_W_roh.jpeg,41,0.5156261324882507,,
A08_18_19_W_roh.jpeg,3,A08_15_17_M_roh.jpeg,39,0.5212563276290894,,
A08_18_19_W_roh.jpeg,4,A08_15_06_W_roh.jpeg,42,0.4588918387889862,,
A08_18_19_W_roh.jpeg,5,IMG_20250717_123656.jpg,38,0.4942169189453125,,
A08_18_20_W_roh.jpeg,1,IMG-20250626-WA0011.jpg,64,0.5467574596405029,,
A08_18_20_W_roh.jpeg,2,IMG-20250829-WA0018.jpg,62,0.5433300137519836,,
A08_18_20_W_roh.jpeg,3,IMG-20250626-WA0025.jpg,66,0.5026508569717407,,
A08_18_20_W_roh.jpeg,4,IMG_20250717_104317.jpg,67,0.4675507545471191,,
A08_18_20_W_roh.jpeg,5,IMG-20250919-WA0009.jpg,60,0.5181533694267273,,
A08_18_21_M_roh.jpeg,1,IMG-20250919-WA0021.jpg,214,0.8007901310920715,,
A08_18_21_M_roh.jpeg,2,IMG_20250501_132350.jpg,82,0.553974986076355,,
A08_18_21_M_roh.jpeg,3,IMG_20250717_113156.jpg,73,0.5400540232658386,,
A08_18_21_M_roh.jpeg,4,IMG-20250829-WA0022.jpg,71,0.520011842250824,,
A08_18_21_M_roh.jpeg,5,IMG-20250717-WA0013.jpg,68,0.5337927937507629,,
A08_18_22_W_roh.jpeg,1,A04_15_06_M_roh.jpeg,51,0.540023922920227,,
A08_18_22_W_roh.jpeg,2,H01_14_03_M_roh.jpeg,51,0.5366206169128418,,
A08_18_22_W_roh.jpeg,3,A08_18_02_W_roh.jpeg,54,0.4552604556083679,,
A08_18_22_W_roh.jpeg,4,IMG_20250717_110833.jpg,46,0.5227982997894287,,
A08_18_22_W_roh.jpeg,5,IMG-20250626-WA0025.jpg,40,0.5933433771133423,,
A08_18_23_W_roh.jpeg,1,IMG-20250607-WA0007.jpg,84,0.5723279714584351,,
A08_18_23_W_roh.jpeg,2,A06_17_04_W_roh.jpg,53,0.544461190700531,,
A08_18_23_W_roh.jpeg,3,IMG_20250501_132115.jpg,55,0.5149446725845337,,
A08_18_23_W_roh.jpeg,4,A05_21_01_W_roh.jpeg,55,0.504576563835144,,
A08_18_23_W_roh.jpeg,5,H01_17_01_M_roh.jpeg,49,0.5263984799385071,,
AT01_03_01_W_roh.jpeg,1,A05_12_03_W_roh.jpeg,65,0.5285550355911255,,
AT01_03_01_W_roh.jpeg,2,IMG-20250910-WA0018.jpg,61,0.5203703045845032,,
AT01_03_01_W_roh.jpeg,3,IMG-20250910-WA0062.jpg,62,0.4776871502399444,,
AT01_03_01_W_roh.jpeg,4,A06_15_02_W_roh.jpeg,52,0.5587164759635925,,
AT01_03_01_W_roh.jpeg,5,IMG-20250829-WA0022.jpg,52,0.5440784692764282,,
AT01_03_02_W_roh.jpeg,1,IMG-20250620-WA0042.jpg,75,0.4966787695884704,,
AT01_03_02_W_roh.jpeg,2,IMG-20250626-WA0015.jpg,70,0.4569039642810821,,
AT01_03_02_W_roh.jpeg,3,IMG-20250607-WA0007.jpg,56,0.5276374816894531,,
AT01_03_02_W_roh.jpeg,4,A07_09_02_W_roh.jpg,64,0.4601262211799621,,
AT01_03_02_W_roh.jpeg,5,IMG_20250717_113156.jpg,67,0.4341336190700531,,
AT01_03_04_M_roh.jpeg,1,IMG-20250626-WA0014.jpg,71,0.5038658380508423,,
AT01_03_04_M_roh.jpeg,2,A08_06_10_M_roh.jpeg,62,0.557338535785675,,
AT01_03_04_M_roh.jpeg,3,IMG_20250501_132350.jpg,62,0.5094674825668335,,
AT01_03_04_M_roh.jpeg,4,IMG_20250717_105046.jpg,68,0.4624991118907928,,
AT01_03_04_M_roh.jpeg,5,A08_18_14_M_roh.jpeg,60,0.5237360000610352,,
AT01_06_03_W_roh.jpeg,1,IMG-20250919-WA0021.jpg,88,0.4866445958614349,,
AT01_06_03_W_roh.jpeg,2,IMG-20250717-WA0012.jpg,68,0.480948269367218,,
AT01_06_03_W_roh.jpeg,3,IMG-20250626-WA0016.jpg,65,0.4940811693668365,,
AT01_06_03_W_roh.jpeg,4,IMG_20250717_113844.jpg,67,0.4724325537681579,,
AT01_06_03_W_roh.jpeg,5,A08_18_21_M_roh.jpeg,62,0.5040998458862305,,
H01_07_01_M_roh.jpeg,1,IMG-20250626-WA0020.jpg,70,0.5067189931869507,,
H01_07_01_M_roh.jpeg,2,IMG-20250626-WA0016.jpg,65,0.4786814153194427,,
H01_07_01_M_roh.jpeg,3,IMG-20250910-WA0018.jpg,53,0.5723328590393066,,
H01_07_01_M_roh.jpeg,4,A08_06_02_SA_roh.jpeg,54,0.5435126423835754,,
H01_07_01_M_roh.jpeg,5,A05_18_06_W_roh.jpeg,57,0.5013905167579651,,
H01_14_03_M_roh.jpeg,1,IMG-20250919-WA0009.jpg,64,0.5752825736999512,,
H01_14_03_M_roh.jpeg,2,A04_12_02_M_roh.jpeg,60,0.5069348216056824,,
H01_14_03_M_roh.jpeg,3,H01_17_03_W_roh.jpeg,57,0.5253803730010986,,
H01_14_03_M_roh.jpeg,4,IMG-20250910-WA0029.jpg,59,0.5024662613868713,,
H01_14_03_M_roh.jpeg,5,A06_17_01_M_roh_-_Kopie.jpg,56,0.5020363926887512,,
H01_17_01_M_roh.jpeg,1,IMG_20250501_132115.jpg,74,0.4796150028705597,,
H01_17_01_M_roh.jpeg,2,A07_08_03_W_roh.jpg,55,0.5086076259613037,,
H01_17_01_M_roh.jpeg,3,A08_12_15_W_roh.jpeg,54,0.507780909538269,,
H01_17_01_M_roh.jpeg,4,A08_15_03_W_roh.jpeg,59,0.4551965892314911,,
H01_17_01_M_roh.jpeg,5,A08_18_23_W_roh.jpeg,49,0.5263984799385071,,
H01_17_02_M_roh.jpeg,1,IMG_20250717_104525.jpg,101,0.4497876167297363,,
H01_17_02_M_roh.jpeg,2,IMG-20250626-WA0003.jpg,91,0.497188538312912,,
H01_17_02_M_roh.jpeg,3,IMG-20250919-WA0021.jpg,83,0.4590464532375335,,
H01_17_02_M_roh.jpeg,4,IMG_20250717_113844.jpg,83,0.4510370194911957,,
H01_17_02_M_roh.jpeg,5,A08_15_19_M_roh.jpeg,62,0.5798192024230957,,
H01_17_03_W_roh.jpeg,1,IMG-20250919-WA0009.jpg,69,0.5439713597297668,,
H01_17_03_W_roh.jpeg,2,IMG_20250717_113844.jpg,73,0.5082246661186218,,
H01_17_03_W_roh.jpeg,3,IMG-20250829-WA0017.jpg,67,0.4926985502243042,,
H01_17_03_W_roh.jpeg,4,IMG_20250717_111215.jpg,62,0.5110551118850708,,
H01_17_03_W_roh.jpeg,5,IMG-20250919-WA0011.jpg,65,0.4803310632705688,,
H05_07_06_W_roh.jpeg,1,H05_10_01_W_roh.jpeg,135,0.8309993147850037,,
H05_07_06_W_roh.jpeg,2,IMG_20250717_104525.jpg,59,0.5020651817321777,,
H05_07_06_W_roh.jpeg,3,IMG-20250910-WA0016.jpg,55,0.4996230900287628,,
H05_07_06_W_roh.jpeg,4,H01_17_02_M_roh.jpeg,53,0.5151852965354919,,
H05_07_06_W_roh.jpeg,5,WhatsApp_Bild_2025-09-26_um_10.50.58_1a5f4434.jpg,55,0.4953122138977051,,
H05_08_07_W_roh.jpeg,1,H05_11_06_M_roh.jpeg,66,0.5239585041999817,,
H05_08_07_W_roh.jpeg,2,IMG-20250910-WA0018.jpg,57,0.5580000281333923,,
H05_08_07_W_roh.jpeg,3,IMG-20250919-WA0016.jpg,63,0.4782385230064392,,
H05_08_07_W_roh.jpeg,4,IMG-20250829-WA0022.jpg,64,0.4656276106834411,,
H05_08_07_W_roh.jpeg,5,IMG_20250717_104652.jpg,62,0.4767713546752929,,
H05_10_01_W_roh.jpeg,1,H05_07_06_W_roh.jpeg,135,0.8309993147850037,,
H05_10_01_W_roh.jpeg,2,IMG-20250829-WA0020.jpg,69,0.4745275676250458,,
H05_10_01_W_roh.jpeg,3,A06_03_01_M_roh.jpeg,59,0.5352552533149719,,
H05_10_01_W_roh.jpeg,4,IMG-20250626-WA0009.jpg,60,0.5129497051239014,,
H05_10_01_W_roh.jpeg,5,IMG_20250717_113633.jpg,60,0.4949776530265808,,
H05_10_02_M_roh.jpeg,1,A06_14_02_W_roh.jpg,65,0.550604522228241,,
H05_10_02_M_roh.jpeg,2,IMG-20250626-WA0016.jpg,65,0.5378826260566711,,
H05_10_02_M_roh.jpeg,3,A08_18_14_M_roh.jpeg,64,0.516990065574646,,
H05_10_02_M_roh.jpeg,4,IMG-20250717-WA0012.jpg,64,0.4747757315635681,,
H05_10_02_M_roh.jpeg,5,H05_11_40_M_roh.jpeg,64,0.4475211501121521,,
H05_10_17_W_roh.jpeg,1,IMG-20250726-WA0009.jpg,54,0.5244176387786865,,
H05_10_17_W_roh.jpeg,2,IMG-20250726-WA0007.jpg,46,0.5360414981842041,,
H05_10_17_W_roh.jpeg,3,IMG-20250910-WA0029.jpg,51,0.4775092005729675,,
H05_10_17_W_roh.jpeg,4,IMG-20250919-WA0020.jpg,55,0.438749611377716,,
H05_10_17_W_roh.jpeg,5,A08_15_06_W_roh.jpeg,50,0.4731698632240295,,
H05_11_05_M_roh.jpeg,1,IMG-20250910-WA0018.jpg,52,0.5465294122695923,,
H05_11_05_M_roh.jpeg,2,A08_12_15_W_roh.jpeg,42,0.5663200616836548,,
H05_11_05_M_roh.jpeg,3,H05_11_41_M_roh.jpeg,46,0.5100677609443665,,
H05_11_05_M_roh.jpeg,4,IMG-20250626-WA0011.jpg,46,0.5064508318901062,,
H05_11_05_M_roh.jpeg,5,H05_10_01_W_roh.jpeg,45,0.5112307667732239,,
H05_11_06_M_roh.jpeg,1,H05_08_07_W_roh.jpeg,66,0.5239585041999817,,
H05_11_06_M_roh.jpeg,2,A08_18_04_W_roh.jpeg,66,0.4882968664169311,,
H05_11_06_M_roh.jpeg,3,IMG_20250501_133055.jpg,62,0.5043948888778687,,
H05_11_06_M_roh.jpeg,4,IMG-20250919-WA0020.jpg,62,0.4868888854980469,,
H05_11_06_M_roh.jpeg,5,IMG_20250501_132115.jpg,65,0.4502334594726562,,
H05_11_07_W_roh.jpeg,1,A06_17_02_W__roh.jpg,70,0.5503075122833252,,
H05_11_07_W_roh.jpeg,2,IMG-20250607-WA0006.jpg,63,0.5333200097084045,,
H05_11_07_W_roh.jpeg,3,IMG_20250501_132350.jpg,63,0.5277349352836609,,
H05_11_07_W_roh.jpeg,4,A06_12_01_W_roh.jpeg,60,0.5510756373405457,,
H05_11_07_W_roh.jpeg,5,A06_15_02_W_roh.jpeg,64,0.5131950378417969,,
H05_11_40_M_roh.jpeg,1,IMG-20250919-WA0009.jpg,92,0.450652927160263,,
H05_11_40_M_roh.jpeg,2,IMG-20250626-WA0020.jpg,69,0.4669581055641174,,
H05_11_40_M_roh.jpeg,3,IMG-20250717-WA0013.jpg,66,0.4410561621189117,,
H05_11_40_M_roh.jpeg,4,H05_10_02_M_roh.jpeg,64,0.4475211501121521,,
H05_11_40_M_roh.jpeg,5,IMG-20250607-WA0007.jpg,58,0.4928435385227203,,
H05_11_41_M_roh.jpeg,1,IMG_20250807_103916.jpg,77,0.4694449603557586,,
H05_11_41_M_roh.jpeg,2,IMG_20250717_104317.jpg,75,0.4794848263263702,,
H05_11_41_M_roh.jpeg,3,IMG_20250717_113844.jpg,71,0.4994368255138397,,
H05_11_41_M_roh.jpeg,4,WhatsApp_Bild_2025-07-31_um_14.06.15_96d8cd99.jpg,58,0.5597796440124512,,
H05_11_41_M_roh.jpeg,5,IMG_20250515_113414.jpg,57,0.5560189485549927,,
H11_20_01_W_roh.jpeg,1,IMG-20250919-WA0009.jpg,86,0.4724886119365692,,
H11_20_01_W_roh.jpeg,2,IMG_20250807_105820.jpg,71,0.5018021464347839,,
H11_20_01_W_roh.jpeg,3,IMG_20250717_104525.jpg,68,0.5077295303344727,,
H11_20_01_W_roh.jpeg,4,IMG-20250626-WA0016.jpg,65,0.4793518781661987,,
H11_20_01_W_roh.jpeg,5,IMG_20250717_113633.jpg,66,0.4715192019939422,,
H11_20_02_W_roh.jpeg,1,IMG_20250717_104317.jpg,78,0.4581639170646667,,
H11_20_02_W_roh.jpeg,2,IMG-20250626-WA0011.jpg,63,0.5263293385505676,,
H11_20_02_W_roh.jpeg,3,IMG-20250626-WA0021.jpg,69,0.4646710455417633,,
H11_20_02_W_roh.jpeg,4,IMG-20250829-WA0024.jpg,69,0.4554954171180725,,
H11_20_02_W_roh.jpeg,5,A08_15_07_W_roh.jpeg,62,0.5002209544181824,,
H12_04_02_M_roh.jpg,1,A07_08_04_M_roh.jpg,81,0.4396733343601227,,
H12_04_02_M_roh.jpg,2,IMG-20250829-WA0017.jpg,46,0.5286352038383484,,
H12_04_02_M_roh.jpg,3,IMG-20250919-WA0008.jpg,53,0.4542834460735321,,
H12_04_02_M_roh.jpg,4,IMG-20250626-WA0015.jpg,50,0.435791552066803,,
H12_04_02_M_roh.jpg,5,A06_12_04_W_roh.jpeg,47,0.4605399370193481,,
H12_06_03_M_roh.jpg,1,H05_10_02_M_roh.jpeg,50,0.502387523651123,,
H12_06_03_M_roh.jpg,2,A08_18_18_W_roh.jpeg,38,0.5219584703445435,,
H12_06_03_M_roh.jpg,3,A08_15_06_W_roh.jpeg,36,0.5363541841506958,,
H12_06_03_M_roh.jpg,4,A08_15_05_M_roh.jpeg,36,0.5215244293212891,,
H12_06_03_M_roh.jpg,5,A04_17_02_W_roh.jpg,37,0.5032839179039001,,
H12_07_01_M_roh.jpeg,1,IMG-20250919-WA0019.jpg,75,0.4380132257938385,,
H12_07_01_M_roh.jpeg,2,IMG_20250807_103916.jpg,60,0.5374943614006042,,
H12_07_01_M_roh.jpeg,3,A07_18_01_W_roh.jpeg,61,0.4962562024593353,,
H12_07_01_M_roh.jpeg,4,IMG-20250829-WA0024.jpg,58,0.4812836050987243,,
H12_07_01_M_roh.jpeg,5,A08_15_07_W_roh.jpeg,48,0.5201296806335449,,
IMG-20250607-WA0003.jpg,1,IMG-20250607-WA0006.jpg,348,0.8820058107376099,,
IMG-20250607-WA0003.jpg,2,A06_15_02_W_roh.jpeg,259,0.8196724653244019,,
IMG-20250607-WA0003.jpg,3,A06_17_02_W__roh.jpg,256,0.8197000026702881,,
IMG-20250607-WA0003.jpg,4,A06_12_01_W_roh.jpeg,226,0.8458395600318909,,
IMG-20250607-WA0003.jpg,5,IMG-20250910-WA0023.jpg,80,0.5276514291763306,,
IMG-20250607-WA0006.jpg,1,IMG-20250607-WA0003.jpg,348,0.8820058107376099,,
IMG-20250607-WA0006.jpg,2,A06_15_02_W_roh.jpeg,257,0.7475529909133911,,
IMG-20250607-WA0006.jpg,3,A06_17_02_W__roh.jpg,233,0.7473397254943848,,
IMG-20250607-WA0006.jpg,4,A06_12_01_W_roh.jpeg,214,0.7784998416900635,,
IMG-20250607-WA0006.jpg,5,IMG-20250829-WA0024.jpg,96,0.4469334483146667,,
IMG-20250607-WA0007.jpg,1,A08_18_23_W_roh.jpeg,84,0.5723279714584351,,
IMG-20250607-WA0007.jpg,2,IMG-20250910-WA0030.jpg,80,0.4977383613586426,,
IMG-20250607-WA0007.jpg,3,IMG-20250910-WA0015.jpg,77,0.5141250491142273,,
IMG-20250607-WA0007.jpg,4,IMG_20250807_105223.jpg,72,0.4788881838321686,,
IMG-20250607-WA0007.jpg,5,IMG_20250717_113633.jpg,77,0.447346419095993,,
IMG-20250620-WA0039.jpg,1,IMG-20250620-WA0042.jpg,266,0.8277765512466431,,
IMG-20250620-WA0039.jpg,2,IMG-20250717-WA0013.jpg,96,0.4450182318687439,,
IMG-20250620-WA0039.jpg,3,A06_17_02_W__roh.jpg,80,0.5197769999504089,,
IMG-20250620-WA0039.jpg,4,IMG-20250716-WA0016.jpg,84,0.4890572726726532,,
IMG-20250620-WA0039.jpg,5,IMG-20250626-WA0021.jpg,82,0.493322879076004,,
IMG-20250620-WA0041.jpg,1,IMG_20250717_111516.jpg,86,0.4709440767765045,,
IMG-20250620-WA0041.jpg,2,IMG-20250626-WA0016.jpg,78,0.4489367604255676,,
IMG-20250620-WA0041.jpg,3,A08_18_05_W_roh.jpeg,73,0.4576143324375152,,
IMG-20250620-WA0041.jpg,4,IMG-20250620-WA0039.jpg,64,0.4922874867916107,,
IMG-20250620-WA0041.jpg,5,A07_09_02_W_roh.jpg,63,0.4903377592563629,,
IMG-20250620-WA0042.jpg,1,IMG-20250620-WA0039.jpg,266,0.8277765512466431,,
IMG-20250620-WA0042.jpg,2,IMG-20250626-WA0020.jpg,93,0.4989023506641388,,
IMG-20250620-WA0042.jpg,3,IMG_20250717_111516.jpg,95,0.4358981251716614,,
IMG-20250620-WA0042.jpg,4,IMG_20250717_113844.jpg,94,0.431449830532074,,
IMG-20250620-WA0042.jpg,5,A06_03_02_W_roh.jpeg,67,0.598624587059021,,
IMG-20250626-WA0002.jpg,1,IMG-20250626-WA0004.jpg,311,0.8866510391235352,,
IMG-20250626-WA0002.jpg,2,IMG-20250717-WA0013.jpg,81,0.5168562531471252,,
IMG-20250626-WA0002.jpg,3,IMG_20250717_104525.jpg,88,0.4690244197845459,,
IMG-20250626-WA0002.jpg,4,IMG-20250910-WA0017.jpg,81,0.5075426697731018,,
IMG-20250626-WA0002.jpg,5,IMG-20250626-WA0020.jpg,88,0.4523415267467499,,
IMG-20250626-WA0003.jpg,1,H01_17_02_M_roh.jpeg,91,0.497188538312912,,
IMG-20250626-WA0003.jpg,2,IMG-20250717-WA0009.jpg,81,0.5578646659851074,,
IMG-20250626-WA0003.jpg,3,WhatsApp_Bild_2025-09-26_um_10.50.58_1a5f4434.jpg,97,0.4487565755844116,,
IMG-20250626-WA0003.jpg,4,IMG_20250515_114220.jpg,86,0.4903507530689239,,
IMG-20250626-WA0003.jpg,5,IMG-20250829-WA0017.jpg,92,0.4503565430641174,,
IMG-20250626-WA0004.jpg,1,IMG-20250626-WA0002.jpg,311,0.8866510391235352,,
IMG-20250626-WA0004.jpg,2,IMG_20250717_104525.jpg,91,0.4713316857814789,,
IMG-20250626-WA0004.jpg,3,IMG-20250626-WA0025.jpg,96,0.4380780458450317,,
IMG-20250626-WA0004.jpg,4,IMG-20250910-WA0017.jpg,81,0.4820038676261902,,
IMG-20250626-WA0004.jpg,5,IMG-20250717-WA0013.jpg,79,0.4588654041290283,,
IMG-20250626-WA0006.jpg,1,IMG-20250626-WA0015.jpg,57,0.5011469721794128,,
IMG-20250626-WA0006.jpg,2,IMG-20250910-WA0027.jpg,50,0.4977910816669464,,
IMG-20250626-WA0006.jpg,3,A07_08_04_M_roh.jpg,57,0.4258995056152344,,
IMG-20250626-WA0006.jpg,4,A06_15_03_W_roh.jpeg,43,0.5282009243965149,,
IMG-20250626-WA0006.jpg,5,IMG-20250726-WA0007.jpg,41,0.5198084712028503,,
IMG-20250626-WA0007.jpg,1,IMG_20250717_104525.jpg,88,0.478657990694046,,
IMG-20250626-WA0007.jpg,2,IMG_20250717_105046.jpg,86,0.4333885610103607,,
IMG-20250626-WA0007.jpg,3,IMG_20250515_113414.jpg,76,0.4491733908653259,,
IMG-20250626-WA0007.jpg,4,IMG_20250717_112327.jpg,66,0.509874165058136,,
IMG-20250626-WA0007.jpg,5,IMG-20250626-WA0020.jpg,74,0.4437381625175476,,
IMG-20250626-WA0009.jpg,1,IMG-20250626-WA0011.jpg,343,0.909795582294464,,
IMG-20250626-WA0009.jpg,2,IMG_20250717_104317.jpg,106,0.4370356798171997,,
IMG-20250626-WA0009.jpg,3,A07_09_02_W_roh.jpg,89,0.4677689969539642,,
IMG-20250626-WA0009.jpg,4,IMG_20250717_111516.jpg,91,0.4531121551990509,,
IMG-20250626-WA0009.jpg,5,IMG_20250717_113844.jpg,93,0.4418838620185852,,
