image,belly_file,confidence,status
IMG-20250919-WA0020.jpg,IMG-20250919-WA0020_BELLY.jpg,0.8620350360870361,SUCCESS
IMG-20250919-WA0021.jpg,IMG-20250919-WA0021_BELLY.jpg,0.8527036905288696,SUCCESS
IMG_20250501_132115.jpg,IMG_20250501_132115_BELLY.jpg,0.304680734872818,SUCCESS
IMG_20250501_132350.jpg,IMG_20250501_132350_BELLY.jpg,0.7530390620231628,SUCCESS
IMG_20250501_133055.jpg,IMG_20250501_133055_BELLY.jpg,0.45023542642593384,SUCCESS
IMG_20250515_113414.jpg,IMG_20250515_113414_BELLY.jpg,0.8884448409080505,SUCCESS
IMG_20250515_114220.jpg,IMG_20250515_114220_BELLY.jpg,0.7955372929573059,SUCCESS
IMG_20250515_121011.jpg,IMG_20250515_121011_BELLY.jpg,0.8002977967262268,SUCCESS
IMG_20250717_104317.jpg,IMG_20250717_104317_BELLY.jpg,0.9284282326698303,SUCCESS
IMG_20250717_104525.jpg,IMG_20250717_104525_BELLY.jpg,0.8401575684547424,SUCCESS
IMG_20250717_104652.jpg,IMG_20250717_104652_BELLY.jpg,0.8198922872543335,SUCCESS
IMG_20250717_105046.jpg,IMG_20250717_105046_BELLY.jpg,0.8035650849342346,SUCCESS
IMG_20250717_110833.jpg,IMG_20250717_110833_BELLY.jpg,0.6271212100982666,SUCCESS
IMG_20250717_111215.jpg,IMG_20250717_111215_BELLY.jpg,0.5265077352523804,SUCCESS
IMG_20250717_111516.jpg,IMG_20250717_111516_BELLY.jpg,0.7497671246528625,SUCCESS
IMG_20250717_111635.jpg,IMG_20250717_111635_BELLY.jpg,0.5331824421882629,SUCCESS
IMG_20250717_112327.jpg,IMG_20250717_112327_BELLY.jpg,0.4296657145023346,SUCCESS
IMG_20250717_113156.jpg,IMG_20250717_113156_BELLY.jpg,0.9009299278259277,SUCCESS
IMG_20250717_113633.jpg,IMG_20250717_113633_BELLY.jpg,0.7323455214500427,SUCCESS
IMG_20250717_113844.jpg,IMG_20250717_113844_BELLY.jpg,0.9084439873695374,SUCCESS
IMG_20250717_123430.jpg,IMG_20250717_123430_BELLY.jpg,0.9076020121574402,SUCCESS
IMG_20250717_123656.jpg,IMG_20250717_123656_BELLY.jpg,0.922089695930481,SUCCESS
IMG_20250807_103916.jpg,IMG_20250807_103916_BELLY.jpg,0.47040900588035583,SUCCESS
IMG_20250807_104159.jpg,IMG_20250807_104159_BELLY.jpg,0.41145622730255127,SUCCESS
IMG_20250807_104343.jpg,IMG_20250807_104343_BELLY.jpg,0.9131855964660645,SUCCESS
IMG_20250807_104825.jpg,,0.0,NO_DETECTION
IMG_20250807_105223.jpg,IMG_20250807_105223_BELLY.jpg,0.36422839760780334,SUCCESS
IMG_20250807_105820.jpg,IMG_20250807_105820_BELLY.jpg,0.7060964703559875,SUCCESS
IMG_20250807_110659.jpg,IMG_20250807_110659_BELLY.jpg,0.9343913793563843,SUCCESS
