Query,Rank,Candidate,Similarity
A01_15_03_W_roh_BELLY.jpg,17,A03_12_02_W_roh_BELLY.jpg,0.9431463479995728
A01_15_03_W_roh_BELLY.jpg,18,A01_12_01_M_roh_BELLY.jpg,0.9399019479751587
A01_15_03_W_roh_BELLY.jpg,19,A06_15_03_W_roh_BELLY.jpg,0.9396205544471741
A01_15_03_W_roh_BELLY.jpg,20,A01_18_12_M_roh_BELLY.jpg,0.937422513961792
A01_15_06_W_roh_BELLY.jpg,1,A07_18_01_W_roh_BELLY.jpg,0.9745655059814453
A01_15_06_W_roh_BELLY.jpg,2,A08_18_05_W_roh_BELLY.jpg,0.966042697429657
A01_15_06_W_roh_BELLY.jpg,3,A08_18_14_M_roh_BELLY.jpg,0.9656934142112732
A01_15_06_W_roh_BELLY.jpg,4,A01_18_12_M_roh_BELLY.jpg,0.9653352499008179
A01_15_06_W_roh_BELLY.jpg,5,AT01_03_02_W_roh_BELLY.jpg,0.9637322425842285
A01_15_06_W_roh_BELLY.jpg,6,A04_15_06_M_roh_BELLY.jpg,0.9629042744636536
A01_15_06_W_roh_BELLY.jpg,7,A08_15_04_M_roh_BELLY.jpg,0.9615545868873596
A01_15_06_W_roh_BELLY.jpg,8,A08_18_20_W_roh_BELLY.jpg,0.9605788588523865
A01_15_06_W_roh_BELLY.jpg,9,A06_15_03_W_roh_BELLY.jpg,0.9598108530044556
A01_15_06_W_roh_BELLY.jpg,10,A08_18_19_W_roh_BELLY.jpg,0.9567526578903198
A01_15_06_W_roh_BELLY.jpg,11,A08_18_22_W_roh_BELLY.jpg,0.9554325938224792
A01_15_06_W_roh_BELLY.jpg,12,A08_15_05_M_roh_BELLY.jpg,0.9548672437667847
A01_15_06_W_roh_BELLY.jpg,13,A05_18_08_W_roh_BELLY.jpg,0.954659640789032
A01_15_06_W_roh_BELLY.jpg,14,A08_18_13_W_roh_BELLY.jpg,0.9545071125030518
A01_15_06_W_roh_BELLY.jpg,15,A04_03_01_W_roh_BELLY.jpg,0.9544737339019775
A01_15_06_W_roh_BELLY.jpg,16,IMG-20250910-WA0016_BELLY.jpg,0.9541025161743164
A01_15_06_W_roh_BELLY.jpg,17,A05_18_07_W_roh_BELLY.jpg,0.9531111717224121
A01_15_06_W_roh_BELLY.jpg,18,A01_15_01_W_roh_BELLY.jpg,0.9531086683273315
A01_15_06_W_roh_BELLY.jpg,19,A08_15_19_M_roh_BELLY.jpg,0.9527591466903687
A01_15_06_W_roh_BELLY.jpg,20,A05_18_04_W_roh_BELLY.jpg,0.9526536464691162
A01_15_07_W_roh_BELLY.jpg,1,A01_18_04_M_roh_BELLY.jpg,0.9462873935699463
A01_15_07_W_roh_BELLY.jpg,2,A03_18_06_W_roh_BELLY.jpg,0.9366760849952698
A01_15_07_W_roh_BELLY.jpg,3,A06_03_02_W_roh_BELLY.jpg,0.9366053938865662
A01_15_07_W_roh_BELLY.jpg,4,IMG-20250910-WA0030_BELLY.jpg,0.936261773109436
A01_15_07_W_roh_BELLY.jpg,5,A02_03_02_M_roh_BELLY.jpg,0.9341487884521484
A01_15_07_W_roh_BELLY.jpg,6,A04_15_06_M_roh_BELLY.jpg,0.9338865280151367
A01_15_07_W_roh_BELLY.jpg,7,A08_18_01_M_roh_BELLY.jpg,0.9327986836433411
A01_15_07_W_roh_BELLY.jpg,8,A08_18_03_W_roh_BELLY.jpg,0.9327234625816345
A01_15_07_W_roh_BELLY.jpg,9,A08_18_21_M_roh_BELLY.jpg,0.9326430559158325
A01_15_07_W_roh_BELLY.jpg,10,A03_15_04_W_roh_BELLY.jpg,0.9315008521080017
A01_15_07_W_roh_BELLY.jpg,11,A03_15_06_W_roh_BELLY.jpg,0.931269645690918
A01_15_07_W_roh_BELLY.jpg,12,A08_15_06_W_roh_BELLY.jpg,0.9300581216812134
A01_15_07_W_roh_BELLY.jpg,13,AT01_03_01_W_roh_BELLY.jpg,0.9297612905502319
A01_15_07_W_roh_BELLY.jpg,14,A05_18_05_W_roh_BELLY.jpg,0.9291647672653198
A01_15_07_W_roh_BELLY.jpg,15,A08_18_02_W_roh_BELLY.jpg,0.927367091178894
A01_15_07_W_roh_BELLY.jpg,16,A01_18_02_M_roh_BELLY.jpg,0.9265097379684448
A01_15_07_W_roh_BELLY.jpg,17,A01_18_07_W_roh_BELLY.jpg,0.9264394640922546
A01_15_07_W_roh_BELLY.jpg,18,A08_15_04_M_roh_BELLY.jpg,0.9262968301773071
A01_15_07_W_roh_BELLY.jpg,19,A08_18_12_W_roh_BELLY.jpg,0.9255099892616272
